1567365951,neptune,7.793
1567366011,neptune,1.207
1567366071,neptune,7.223
1567366132,neptune,5.854
1567366192,neptune,5.012
1567366252,neptune,6.923
1567366313,neptune,2.568
1567366373,neptune,5.921
1567366434,neptune,5.448
1567366494,neptune,9.24
1567366554,neptune,3.792
1567366615,neptune,4.548
1567366675,neptune,8.799
1567366735,neptune,1.469
1567366796,neptune,7.998
1567366856,neptune,8.598
1567366916,neptune,3.277
1567366977,neptune,6.589
1567367037,neptune,2.492
1567367097,neptune,8.273
1567367158,neptune,5.706
1567367218,neptune,3.628
1567367278,neptune,7.791
1567367339,neptune,5.843
1567367399,neptune,9.129
1567367460,neptune,5.023
1567367520,neptune,6.178
1567367580,neptune,2.483
1567367641,neptune,1.386
1567367701,neptune,1.596
1567367761,neptune,2.299
1567367822,neptune,9.461
1567367882,neptune,1.431
1567367942,neptune,1.317
1567368003,neptune,4.028
1567368063,neptune,1.956
1567368123,neptune,8.947
1567368184,neptune,4.086
1567368244,neptune,5.396
1567368304,neptune,5.304
1567368365,neptune,4.957
1567368425,neptune,5.228
1567368485,neptune,2.662
1567368546,neptune,4.077
1567368606,neptune,2.277
1567368666,neptune,2.247
1567368727,neptune,2.497
1567368787,neptune,4.704
1567368847,neptune,1.877
1567368908,neptune,4.397
1567368968,neptune,6.2
1567369028,neptune,6.99
1567369089,neptune,2.508
1567369149,neptune,2.64
1567369210,neptune,9.578
1567369270,neptune,8.95
1567369330,neptune,8.884
1567369391,neptune,9.912
1567369451,neptune,4.093
1567369511,neptune,3.191
1567369572,neptune,2.461
1567369632,neptune,5.297
1567369692,neptune,9.198
1567369753,neptune,1.123
1567369813,neptune,4.864
1567369873,neptune,4.212
1567369934,neptune,1.823
1567369994,neptune,2.461
1567370054,neptune,2.138
1567370115,neptune,3.453
1567370175,neptune,8.61
1567370235,neptune,7.448
1567370296,neptune,2.208
1567370356,neptune,4.719
1567370416,neptune,6.784
1567370477,neptune,1.543
1567370537,neptune,2.161
1567370597,neptune,3.088
1567370658,neptune,7.559
1567370718,neptune,6.545
1567370779,neptune,1.12
1567370839,neptune,6.14
1567370899,neptune,4.0
1567370960,neptune,6.361
1567371020,neptune,6.575
1567371080,neptune,5.916
1567371141,neptune,8.277
1567371201,neptune,8.816
1567371261,neptune,8.657
1567371322,neptune,5.096
1567371382,neptune,3.398
1567371442,neptune,2.105
1567371503,neptune,8.415
1567371563,neptune,9.574
1567371623,neptune,4.494
1567371684,neptune,4.253
1567371744,neptune,4.489
1567371804,neptune,9.665
1567371865,neptune,1.002
1567371925,neptune,6.532
1567371985,neptune,6.681
1567372046,neptune,3.081
1567372106,neptune,9.847
1567372167,neptune,2.977
1567372227,neptune,3.902
1567372287,neptune,7.83
1567372348,neptune,2.892
1567372408,neptune,1.993
1567372468,neptune,4.071
1567372529,neptune,8.809
1567372589,neptune,5.432
1567372649,neptune,7.969
1567372710,neptune,5.845
1567372770,neptune,1.432
1567372830,neptune,8.813
1567372891,neptune,8.608
1567372951,neptune,6.047
1567373011,neptune,9.471
1567373072,neptune,6.911
1567373132,neptune,1.213
1567373192,neptune,3.718
1567373253,neptune,5.659
1567373313,neptune,3.708
1567373373,neptune,2.94
1567373434,neptune,7.07
1567373494,neptune,9.016
1567373554,neptune,8.944
1567373615,neptune,6.92
1567373675,neptune,8.721
1567373736,neptune,4.382
1567373796,neptune,2.624
1567373856,neptune,2.614
1567373917,neptune,6.635
1567373977,neptune,1.237
1567374037,neptune,7.083
1567374098,neptune,2.388
1567374158,neptune,3.423
1567374218,neptune,3.224
1567374279,neptune,5.301
1567374339,neptune,6.431
1567374399,neptune,8.221
1567374460,neptune,8.406
1567374520,neptune,3.316
1567374580,neptune,6.28
1567374641,neptune,2.511
1567374701,neptune,4.276
1567374761,neptune,3.366
1567374822,neptune,7.03
1567374882,neptune,2.44
