1567365891,neptune,1.96
1567365892,neptune,1.156
1567365893,neptune,4.31
1567365894,neptune,9.725
1567365895,neptune,4.898
1567365896,neptune,6.457
1567365897,neptune,6.042
1567365898,neptune,9.086
1567365899,neptune,9.335
1567365900,neptune,9.388
1567365901,neptune,1.879
1567365902,neptune,4.006
1567365903,neptune,6.584
1567365905,neptune,2.513
1567365906,neptune,7.82
1567365907,neptune,5.39
1567365908,neptune,9.457
1567365909,neptune,2.36
1567365910,neptune,1.631
1567365911,neptune,7.784
1567365912,neptune,1.471
1567365913,neptune,9.141
1567365914,neptune,1.93
1567365915,neptune,3.364
1567365916,neptune,1.086
1567365917,neptune,8.389
1567365918,neptune,6.573
1567365919,neptune,9.669
1567365920,neptune,1.886
1567365921,neptune,4.383
1567365922,neptune,8.013
1567365923,neptune,5.592
1567365924,neptune,5.932
1567365925,neptune,6.109
1567365926,neptune,3.04
1567365927,neptune,1.706
1567365928,neptune,6.678
1567365929,neptune,8.276
1567365930,neptune,5.632
1567365931,neptune,4.653
1567365932,neptune,9.249
1567365933,neptune,1.148
1567365934,neptune,7.329
1567365935,neptune,9.141
1567365936,neptune,8.289
1567365937,neptune,4.973
1567365938,neptune,8.294
1567365939,neptune,5.555
1567365940,neptune,5.662
1567365941,neptune,9.304
1567365942,neptune,4.911
1567365943,neptune,8.64
1567365944,neptune,8.881
1567365945,neptune,5.281
1567365946,neptune,7.753
1567365947,neptune,9.253
1567365948,neptune,3.931
1567365949,neptune,3.176
1567365950,neptune,5.505
1567365951,neptune,7.793
1567365952,neptune,8.324
1567365953,neptune,9.5
1567365954,neptune,9.593
1567365955,neptune,3.51
1567365956,neptune,3.154
1567365957,neptune,1.797
1567365958,neptune,8.624
1567365959,neptune,4.723
1567365960,neptune,7.379
1567365961,neptune,2.489
1567365962,neptune,4.661
1567365963,neptune,6.017
1567365964,neptune,7.659
1567365965,neptune,4.139
1567365966,neptune,6.631
1567365967,neptune,9.138
1567365968,neptune,1.806
1567365969,neptune,3.984
1567365970,neptune,9.097
1567365971,neptune,5.363
1567365972,neptune,6.842
1567365973,neptune,5.112
1567365974,neptune,5.136
1567365975,neptune,8.217
1567365976,neptune,7.037
1567365977,neptune,9.873
1567365978,neptune,8.794
1567365979,neptune,2.093
1567365980,neptune,2.555
1567365981,neptune,7.742
1567365982,neptune,6.86
1567365983,neptune,3.923
1567365984,neptune,5.327
1567365985,neptune,8.658
1567365986,neptune,5.634
1567365987,neptune,8.498
1567365988,neptune,5.774
1567365989,neptune,3.151
1567365990,neptune,8.969
1567365991,neptune,8.09
1567365992,neptune,3.087
1567365993,neptune,4.465
1567365994,neptune,9.207
1567365995,neptune,5.832
1567365996,neptune,4.757
1567365997,neptune,4.714
1567365998,neptune,6.706
1567365999,neptune,6.558
1567366000,neptune,5.448
1567366001,neptune,6.687
1567366002,neptune,1.824
1567366003,neptune,2.114
1567366004,neptune,6.286
1567366005,neptune,4.549
1567366006,neptune,6.734
1567366007,neptune,3.951
1567366008,neptune,5.627
1567366009,neptune,6.374
1567366010,neptune,8.386
1567366011,neptune,1.207
1567366012,neptune,4.558
1567366013,neptune,9.491
1567366014,neptune,5.711
1567366015,neptune,8.92
1567366016,neptune,8.485
1567366017,neptune,9.869
1567366018,neptune,2.81
1567366019,neptune,9.394
1567366020,neptune,1.038
1567366021,neptune,2.594
1567366022,neptune,1.055
1567366023,neptune,4.738
1567366024,neptune,3.235
1567366025,neptune,4.73
1567366026,neptune,3.479
1567366027,neptune,9.771
1567366028,neptune,4.798
1567366029,neptune,1.889
1567366030,neptune,2.966
1567366031,neptune,7.751
1567366032,neptune,7.542
1567366033,neptune,1.41
1567366034,neptune,6.462
1567366035,neptune,6.138
1567366036,neptune,1.948
1567366037,neptune,7.841
1567366038,neptune,9.442
1567366039,neptune,5.139
1567366040,neptune,3.08
1567366041,neptune,8.718
1567366042,neptune,6.475
1567366043,neptune,3.009
1567366044,neptune,7.508
1567366045,neptune,1.196
1567366046,neptune,1.504
1567366047,neptune,2.625
1567366048,neptune,1.473
1567366049,neptune,8.265
1567366050,neptune,7.675
1567366051,neptune,9.644
1567366052,neptune,2.655
1567366053,neptune,7.311
1567366054,neptune,3.389
1567366055,neptune,2.558
1567366056,neptune,9.731
1567366057,neptune,9.66
1567366058,neptune,1.945
1567366059,neptune,4.499
1567366060,neptune,2.892
1567366061,neptune,4.942
1567366062,neptune,1.112
1567366063,neptune,8.038
1567366064,neptune,6.482
1567366065,neptune,6.46
1567366066,neptune,8.735
1567366067,neptune,3.314
1567366068,neptune,3.76
1567366069,neptune,4.195
1567366070,neptune,2.634
1567366071,neptune,7.223
1567366072,neptune,8.532
1567366073,neptune,3.889
1567366074,neptune,3.938
1567366075,neptune,9.124
1567366076,neptune,5.282
1567366077,neptune,9.628
1567366078,neptune,2.489
1567366079,neptune,4.459
1567366081,neptune,5.504
1567366082,neptune,3.992
1567366083,neptune,1.55
1567366084,neptune,5.372
1567366085,neptune,3.335
1567366086,neptune,2.657
1567366087,neptune,5.929
1567366088,neptune,9.396
1567366089,neptune,1.567
1567366090,neptune,6.105
1567366091,neptune,4.725
1567366092,neptune,1.923
1567366093,neptune,8.991
1567366094,neptune,7.695
1567366095,neptune,6.789
1567366096,neptune,6.339
1567366097,neptune,8.402
1567366098,neptune,5.282
1567366099,neptune,2.955
1567366100,neptune,1.548
1567366101,neptune,7.614
1567366102,neptune,8.36
1567366103,neptune,6.119
1567366104,neptune,8.055
1567366105,neptune,6.286
1567366106,neptune,7.376
1567366107,neptune,3.137
1567366108,neptune,3.079
1567366109,neptune,6.819
1567366110,neptune,2.501
1567366111,neptune,4.339
1567366112,neptune,8.602
1567366113,neptune,3.626
1567366114,neptune,6.798
1567366115,neptune,9.894
1567366116,neptune,9.319
1567366117,neptune,3.752
1567366118,neptune,7.896
1567366119,neptune,2.763
1567366120,neptune,7.034
1567366121,neptune,1.718
1567366122,neptune,1.952
1567366123,neptune,5.929
1567366124,neptune,4.804
1567366125,neptune,1.84
1567366126,neptune,7.513
1567366127,neptune,9.634
1567366128,neptune,4.907
1567366129,neptune,5.701
1567366130,neptune,9.067
1567366131,neptune,9.199
1567366132,neptune,5.854
1567366133,neptune,2.699
1567366134,neptune,7.018
1567366135,neptune,7.493
1567366136,neptune,4.1
1567366137,neptune,8.379
1567366138,neptune,6.507
1567366139,neptune,8.948
1567366140,neptune,7.416
1567366141,neptune,5.143
1567366142,neptune,5.539
1567366143,neptune,7.996
1567366144,neptune,1.724
1567366145,neptune,3.022
1567366146,neptune,2.429
1567366147,neptune,4.265
1567366148,neptune,6.103
1567366149,neptune,5.349
1567366150,neptune,9.242
1567366151,neptune,4.036
1567366152,neptune,2.147
1567366153,neptune,6.162
1567366154,neptune,4.799
1567366155,neptune,9.758
1567366156,neptune,1.794
1567366157,neptune,8.705
1567366158,neptune,5.809
1567366159,neptune,3.423
1567366160,neptune,1.82
1567366161,neptune,5.672
1567366162,neptune,8.53
1567366163,neptune,7.205
1567366164,neptune,5.644
1567366165,neptune,4.428
1567366166,neptune,3.472
1567366167,neptune,1.013
1567366168,neptune,8.224
1567366169,neptune,2.071
1567366170,neptune,7.676
1567366171,neptune,9.811
1567366172,neptune,7.476
1567366173,neptune,8.607
1567366174,neptune,6.765
1567366175,neptune,7.699
1567366176,neptune,1.663
1567366177,neptune,6.358
1567366178,neptune,4.084
1567366179,neptune,2.838
1567366180,neptune,5.401
1567366181,neptune,6.442
1567366182,neptune,2.774
1567366183,neptune,7.884
1567366184,neptune,5.932
1567366185,neptune,2.632
1567366186,neptune,3.384
1567366187,neptune,5.407
1567366188,neptune,4.677
1567366189,neptune,8.431
1567366190,neptune,7.376
1567366191,neptune,7.209
1567366192,neptune,5.012
1567366193,neptune,9.935
1567366194,neptune,8.224
1567366195,neptune,4.439
1567366196,neptune,4.676
1567366197,neptune,8.745
1567366198,neptune,1.418
1567366199,neptune,9.901
1567366200,neptune,9.41
1567366201,neptune,4.693
1567366202,neptune,8.674
1567366203,neptune,1.785
1567366204,neptune,4.9
1567366205,neptune,7.004
1567366206,neptune,6.175
1567366207,neptune,9.452
1567366208,neptune,2.027
1567366209,neptune,2.725
1567366210,neptune,7.556
1567366211,neptune,6.833
1567366212,neptune,9.742
1567366213,neptune,1.093
1567366214,neptune,2.746
1567366215,neptune,1.221
1567366216,neptune,9.925
1567366217,neptune,3.579
1567366218,neptune,9.074
1567366219,neptune,3.687
1567366220,neptune,8.12
1567366221,neptune,2.579
1567366222,neptune,6.648
1567366223,neptune,4.825
1567366224,neptune,9.753
1567366225,neptune,8.223
1567366226,neptune,2.042
1567366227,neptune,2.469
1567366228,neptune,5.855
1567366229,neptune,4.6
1567366230,neptune,8.72
1567366231,neptune,9.318
1567366232,neptune,6.66
1567366233,neptune,6.12
1567366234,neptune,5.586
1567366235,neptune,9.351
1567366236,neptune,8.745
1567366237,neptune,3.644
1567366238,neptune,6.153
1567366239,neptune,4.172
1567366240,neptune,5.618
1567366241,neptune,4.519
1567366242,neptune,2.095
1567366243,neptune,7.806
1567366244,neptune,9.708
1567366245,neptune,8.874
1567366246,neptune,3.963
1567366247,neptune,7.788
1567366248,neptune,9.633
1567366249,neptune,7.63
1567366250,neptune,7.305
1567366251,neptune,1.667
1567366252,neptune,6.923
1567366254,neptune,5.107
1567366255,neptune,7.455
1567366256,neptune,1.92
1567366257,neptune,9.562
1567366258,neptune,8.865
1567366259,neptune,9.428
1567366260,neptune,3.485
1567366261,neptune,6.038
1567366262,neptune,5.552
1567366263,neptune,8.929
1567366264,neptune,1.728
1567366265,neptune,9.258
1567366266,neptune,1.115
1567366267,neptune,2.791
1567366268,neptune,6.432
1567366269,neptune,1.93
1567366270,neptune,1.563
1567366271,neptune,6.286
1567366272,neptune,8.499
1567366273,neptune,4.082
1567366274,neptune,3.195
1567366275,neptune,8.688
1567366276,neptune,6.225
1567366277,neptune,4.258
1567366278,neptune,9.837
1567366279,neptune,7.654
1567366280,neptune,1.587
1567366281,neptune,5.271
1567366282,neptune,8.914
1567366283,neptune,8.456
1567366284,neptune,4.432
1567366285,neptune,3.876
1567366286,neptune,7.919
1567366287,neptune,1.372
1567366288,neptune,6.373
1567366289,neptune,1.33
1567366290,neptune,5.057
1567366291,neptune,6.911
1567366292,neptune,6.539
1567366293,neptune,8.777
1567366294,neptune,7.071
1567366295,neptune,1.937
1567366296,neptune,3.251
1567366297,neptune,2.139
1567366298,neptune,5.361
1567366299,neptune,9.013
1567366300,neptune,4.061
1567366301,neptune,1.629
1567366302,neptune,1.946
1567366303,neptune,9.951
1567366304,neptune,8.077
1567366305,neptune,3.211
1567366306,neptune,4.966
1567366307,neptune,9.315
1567366308,neptune,7.613
1567366309,neptune,6.818
1567366310,neptune,4.514
1567366311,neptune,7.824
1567366312,neptune,4.953
1567366313,neptune,2.568
1567366314,neptune,2.631
1567366315,neptune,6.576
1567366316,neptune,8.775
1567366317,neptune,1.842
1567366318,neptune,2.611
1567366319,neptune,9.413
1567366320,neptune,8.175
1567366321,neptune,1.137
1567366322,neptune,7.314
1567366323,neptune,3.023
1567366324,neptune,5.415
1567366325,neptune,1.073
1567366326,neptune,6.46
1567366327,neptune,6.137
1567366328,neptune,2.123
1567366329,neptune,3.809
1567366330,neptune,4.234
1567366331,neptune,1.102
1567366332,neptune,5.254
1567366333,neptune,2.877
1567366334,neptune,7.381
1567366335,neptune,6.678
1567366336,neptune,6.968
1567366337,neptune,2.999
1567366338,neptune,1.468
1567366339,neptune,4.5
1567366340,neptune,5.412
1567366341,neptune,5.256
1567366342,neptune,9.027
1567366343,neptune,7.325
1567366344,neptune,5.941
1567366345,neptune,6.158
1567366346,neptune,5.382
1567366347,neptune,3.917
1567366348,neptune,1.228
1567366349,neptune,1.316
1567366350,neptune,9.656
1567366351,neptune,1.762
1567366352,neptune,7.432
1567366353,neptune,9.205
1567366354,neptune,4.843
1567366355,neptune,1.011
1567366356,neptune,7.913
1567366357,neptune,1.082
1567366358,neptune,7.983
1567366359,neptune,1.968
1567366360,neptune,3.556
1567366361,neptune,1.997
1567366362,neptune,1.299
1567366363,neptune,1.201
1567366364,neptune,3.48
1567366365,neptune,8.64
1567366366,neptune,9.685
1567366367,neptune,3.28
1567366368,neptune,7.631
1567366369,neptune,1.176
1567366370,neptune,8.408
1567366371,neptune,7.298
1567366372,neptune,3.948
1567366373,neptune,5.921
1567366374,neptune,9.357
1567366375,neptune,6.929
1567366376,neptune,6.525
1567366377,neptune,8.633
1567366378,neptune,3.337
1567366379,neptune,9.593
1567366380,neptune,7.5
1567366381,neptune,1.566
1567366382,neptune,6.594
1567366383,neptune,9.627
1567366384,neptune,7.024
1567366385,neptune,3.655
1567366386,neptune,3.745
1567366387,neptune,9.127
1567366388,neptune,4.963
1567366389,neptune,2.643
1567366390,neptune,8.671
1567366391,neptune,3.596
1567366392,neptune,2.678
1567366393,neptune,3.679
1567366394,neptune,6.521
1567366395,neptune,5.503
1567366396,neptune,8.794
1567366397,neptune,7.896
1567366398,neptune,8.595
1567366399,neptune,2.746
1567366400,neptune,7.34
1567366401,neptune,4.217
1567366402,neptune,8.724
1567366403,neptune,2.492
1567366404,neptune,1.218
1567366405,neptune,3.701
1567366406,neptune,5.521
1567366407,neptune,9.99
1567366408,neptune,9.011
1567366409,neptune,6.778
1567366410,neptune,2.603
1567366411,neptune,1.861
1567366412,neptune,3.914
1567366413,neptune,7.415
1567366414,neptune,5.657
1567366415,neptune,9.527
1567366416,neptune,9.561
1567366417,neptune,2.073
1567366418,neptune,1.498
1567366419,neptune,4.37
1567366420,neptune,8.643
1567366421,neptune,2.601
1567366422,neptune,9.738
1567366423,neptune,1.773
1567366424,neptune,2.659
1567366425,neptune,1.576
1567366426,neptune,5.139
1567366427,neptune,6.071
1567366429,neptune,4.976
1567366430,neptune,1.256
1567366431,neptune,2.414
1567366432,neptune,2.839
1567366433,neptune,8.65
1567366434,neptune,5.448
1567366435,neptune,8.041
1567366436,neptune,2.356
1567366437,neptune,8.874
1567366438,neptune,1.472
1567366439,neptune,9.08
1567366440,neptune,8.591
1567366441,neptune,8.059
1567366442,neptune,2.712
1567366443,neptune,1.321
1567366444,neptune,7.803
1567366445,neptune,6.942
1567366446,neptune,6.324
1567366447,neptune,9.884
1567366448,neptune,8.384
1567366449,neptune,6.043
1567366450,neptune,9.193
1567366451,neptune,3.418
1567366452,neptune,5.091
1567366453,neptune,4.535
1567366454,neptune,2.021
1567366455,neptune,3.1
1567366456,neptune,9.695
1567366457,neptune,6.858
1567366458,neptune,9.475
1567366459,neptune,5.373
1567366460,neptune,1.205
1567366461,neptune,1.408
1567366462,neptune,2.253
1567366463,neptune,5.735
1567366464,neptune,7.617
1567366465,neptune,9.863
1567366466,neptune,5.037
1567366467,neptune,3.64
1567366468,neptune,1.128
1567366469,neptune,9.206
1567366470,neptune,5.32
1567366471,neptune,4.177
1567366472,neptune,1.678
1567366473,neptune,9.399
1567366474,neptune,1.755
1567366475,neptune,1.332
1567366476,neptune,2.963
1567366477,neptune,9.81
1567366478,neptune,2.292
1567366479,neptune,1.86
1567366480,neptune,5.822
1567366481,neptune,1.268
1567366482,neptune,1.391
1567366483,neptune,5.848
1567366484,neptune,9.084
1567366485,neptune,6.834
1567366486,neptune,5.615
1567366487,neptune,4.463
1567366488,neptune,7.486
1567366489,neptune,5.526
1567366490,neptune,6.016
1567366491,neptune,9.452
1567366492,neptune,2.477
1567366493,neptune,2.072
1567366494,neptune,9.24
1567366495,neptune,8.929
1567366496,neptune,3.075
1567366497,neptune,5.58
1567366498,neptune,2.007
1567366499,neptune,6.642
1567366500,neptune,9.85
1567366501,neptune,3.486
1567366502,neptune,5.709
1567366503,neptune,4.207
1567366504,neptune,3.687
1567366505,neptune,2.778
1567366506,neptune,1.704
1567366507,neptune,9.723
1567366508,neptune,8.046
1567366509,neptune,1.139
1567366510,neptune,9.616
1567366511,neptune,3.955
1567366512,neptune,4.762
1567366513,neptune,4.532
1567366514,neptune,8.855
1567366515,neptune,9.059
1567366516,neptune,9.899
1567366517,neptune,9.342
1567366518,neptune,6.671
1567366519,neptune,4.313
1567366520,neptune,9.044
1567366521,neptune,2.315
1567366522,neptune,6.106
1567366523,neptune,8.448
1567366524,neptune,2.4
1567366525,neptune,5.497
