1567365951,earth,1.881
1567366011,earth,0.211
1567366071,earth,0.439
1567366132,earth,1.053
1567366192,earth,1.703
1567366252,earth,1.894
1567366313,earth,0.529
1567366373,earth,1.497
1567366434,earth,1.583
1567366494,earth,0.384
1567366554,earth,1.457
1567366615,earth,0.043
1567366675,earth,0.165
1567366735,earth,1.365
1567366796,earth,4.837
1567366856,earth,0.778
1567366916,earth,0.451
1567366977,earth,0.247
1567367037,earth,0.884
1567367097,earth,0.006
1567367158,earth,0.229
1567367218,earth,0.516
1567367278,earth,0.681
1567367339,earth,0.405
1567367399,earth,0.098
1567367460,earth,0.249
1567367520,earth,1.41
1567367580,earth,0.916
1567367641,earth,0.585
1567367701,earth,1.625
1567367761,earth,0.293
1567367822,earth,0.036
1567367882,earth,0.515
1567367942,earth,0.483
1567368003,earth,0.415
1567368063,earth,0.222
1567368123,earth,0.022
1567368184,earth,0.38
1567368244,earth,0.47
1567368304,earth,0.544
1567368365,earth,0.155
1567368425,earth,2.411
1567368485,earth,0.916
1567368546,earth,0.649
1567368606,earth,0.372
1567368666,earth,0.381
1567368727,earth,0.121
1567368787,earth,0.622
1567368847,earth,0.252
1567368908,earth,1.913
1567368968,earth,1.056
1567369028,earth,0.481
1567369089,earth,0.22
1567369149,earth,1.514
1567369210,earth,0.104
1567369270,earth,0.055
1567369330,earth,0.041
1567369391,earth,0.161
1567369451,earth,0.47
1567369511,earth,0.233
1567369572,earth,1.368
1567369632,earth,2.306
1567369692,earth,1.948
1567369753,earth,0.058
1567369813,earth,0.925
1567369873,earth,1.469
1567369934,earth,1.225
1567369994,earth,0.877
1567370054,earth,0.534
1567370115,earth,0.091
1567370175,earth,5.209
1567370235,earth,0.376
1567370296,earth,0.177
1567370356,earth,0.517
1567370416,earth,1.647
1567370477,earth,1.057
1567370537,earth,0.959
1567370597,earth,0.265
1567370658,earth,0.251
1567370718,earth,0.263
1567370779,earth,0.488
1567370839,earth,0.06
1567370899,earth,0.317
1567370960,earth,3.125
1567371020,earth,0.364
1567371080,earth,1.695
1567371141,earth,1.538
1567371201,earth,0.004
1567371261,earth,1.044
1567371322,earth,1.027
1567371382,earth,0.867
1567371442,earth,0.247
1567371503,earth,1.173
1567371563,earth,0.957
1567371623,earth,0.873
